Time,Open,High,Low,Close,Volume,Spread,EMA200
2020.01.02 06:00:00,1520.26,1520.36,1519.39,1519.39,756,20,1519.39
2020.01.02 07:00:00,1519.37,1520.36,1518.95,1520.19,1448,19,1519.40
2020.01.02 08:00:00,1520.20,1520.91,1519.30,1520.87,1969,20,1519.41
2020.01.02 09:00:00,1520.94,1521.37,1519.03,1519.11,3457,19,1519.41
2020.01.02 10:00:00,1519.11,1520.93,1518.38,1520.75,4209,17,1519.42
2020.01.02 11:00:00,1520.75,1521.35,1519.52,1520.60,3043,22,1519.43
2020.01.02 12:00:00,1520.61,1521.39,1519.60,1521.19,2739,16,1519.45
2020.01.02 13:00:00,1521.19,1522.39,1521.14,1521.93,2376,18,1519.48
2020.01.02 14:00:00,1521.92,1523.61,1521.52,1523.08,2144,17,1519.51
2020.01.02 15:00:00,1523.08,1529.01,1522.68,1528.04,4949,16,1519.60
2020.01.02 16:00:00,1528.04,1530.53,1525.59,1526.25,5757,15,1519.66
2020.01.02 17:00:00,1526.31,1531.32,1525.83,1529.10,6442,17,1519.76
2020.01.02 18:00:00,1529.10,1529.18,1525.20,1525.45,5773,14,1519.81
2020.01.02 19:00:00,1525.47,1526.01,1522.75,1525.19,3913,14,1519.87
2020.01.02 20:00:00,1525.19,1526.47,1524.85,1526.29,2320,18,1519.93
2020.01.02 21:00:00,1526.29,1526.89,1525.49,1526.70,1718,16,1520.00
2020.01.02 22:00:00,1526.75,1528.55,1526.45,1528.31,1865,16,1520.08
2020.01.02 23:00:00,1528.31,1529.01,1527.91,1528.77,646,18,1520.17
2020.01.03 01:00:00,1528.25,1528.85,1527.86,1528.84,664,18,1520.25
2020.01.03 02:00:00,1529.11,1530.60,1528.95,1530.53,1269,18,1520.36
2020.01.03 03:00:00,1530.49,1535.78,1529.88,1534.89,3225,14,1520.50
2020.01.03 04:00:00,1534.89,1541.00,1532.54,1538.19,5581,14,1520.68
2020.01.03 05:00:00,1538.25,1540.54,1537.68,1538.59,3476,14,1520.86
2020.01.03 06:00:00,1538.56,1539.59,1537.39,1538.73,2314,19,1521.03
2020.01.03 07:00:00,1538.73,1543.80,1538.23,1541.42,4420,16,1521.24
2020.01.03 08:00:00,1541.42,1542.57,1540.99,1541.18,2799,18,1521.43
2020.01.03 09:00:00,1541.26,1543.95,1540.12,1543.39,4757,18,1521.65
2020.01.03 10:00:00,1543.42,1545.36,1542.87,1544.24,5609,14,1521.88
2020.01.03 11:00:00,1544.23,1550.30,1544.11,1546.75,5728,14,1522.13
2020.01.03 12:00:00,1546.79,1549.54,1545.26,1548.44,5395,14,1522.39
2020.01.03 13:00:00,1548.49,1551.46,1547.89,1549.33,4170,17,1522.66
2020.01.03 14:00:00,1549.31,1549.97,1545.32,1546.39,4856,14,1522.89
2020.01.03 15:00:00,1546.39,1547.33,1540.86,1546.25,7103,14,1523.12
2020.01.03 16:00:00,1546.29,1548.05,1544.03,1545.98,7242,17,1523.35
2020.01.03 17:00:00,1549.75,1551.01,1546.77,1548.84,7311,14,1523.60
2020.01.03 18:00:00,1548.84,1550.45,1547.53,1548.27,4443,14,1523.85
2020.01.03 19:00:00,1548.27,1548.85,1546.97,1548.79,2798,18,1524.10
2020.01.03 20:00:00,1548.79,1553.43,1548.35,1549.42,3810,14,1524.35
2020.01.03 21:00:00,1549.43,1549.77,1546.20,1547.81,4067,16,1524.58
2020.01.03 22:00:00,1547.80,1549.02,1546.87,1549.02,2781,15,1524.83
2020.01.03 23:00:00,1549.00,1551.93,1548.57,1551.44,1226,19,1525.09
2020.01.06 01:00:00,1575.89,1582.09,1566.91,1569.08,6681,18,1525.53
2020.01.06 02:00:00,1569.07,1570.78,1566.95,1569.44,4673,14,1525.97
2020.01.06 03:00:00,1569.43,1579.96,1568.76,1577.72,6995,14,1526.48
2020.01.06 04:00:00,1577.72,1577.97,1575.17,1577.46,4446,16,1526.99
2020.01.06 05:00:00,1577.46,1579.46,1576.78,1578.00,2862,15,1527.50
2020.01.06 06:00:00,1578.00,1578.33,1574.85,1576.03,2921,15,1527.98
2020.01.06 07:00:00,1576.05,1577.31,1573.46,1574.88,3289,14,1528.45
2020.01.06 08:00:00,1574.85,1577.68,1573.59,1574.32,4551,15,1528.90
2020.01.06 09:00:00,1574.26,1575.12,1570.13,1574.12,6407,14,1529.35
2020.01.06 10:00:00,1573.76,1576.47,1571.25,1575.64,8098,16,1529.81
2020.01.06 11:00:00,1575.62,1577.98,1574.22,1577.17,4919,15,1530.28
2020.01.06 12:00:00,1577.15,1577.62,1575.01,1577.54,3819,15,1530.75
2020.01.06 13:00:00,1577.54,1579.31,1576.06,1578.80,4308,14,1531.23
2020.01.06 14:00:00,1578.63,1578.94,1576.05,1576.58,5747,14,1531.68
2020.01.06 15:00:00,1576.61,1577.61,1571.37,1574.17,8768,14,1532.11
2020.01.06 16:00:00,1574.28,1576.61,1572.51,1572.84,8423,16,1532.51
2020.01.06 17:00:00,1572.84,1574.09,1560.85,1564.16,9974,14,1532.83
2020.01.06 18:00:00,1564.21,1565.64,1560.70,1564.65,6957,16,1533.14
2020.01.06 19:00:00,1564.65,1565.26,1562.04,1564.44,4173,16,1533.45
2020.01.06 20:00:00,1564.44,1568.46,1563.84,1566.52,3489,18,1533.78
2020.01.06 21:00:00,1566.49,1567.66,1562.92,1564.74,3215,15,1534.09
2020.01.06 22:00:00,1564.77,1566.73,1564.23,1565.55,2894,17,1534.40
2020.01.06 23:00:00,1565.50,1566.66,1565.15,1565.63,1112,19,1534.72
2020.01.07 01:00:00,1564.53,1564.72,1563.31,1563.53,970,13,1535.00
2020.01.07 02:00:00,1563.74,1565.47,1562.43,1564.11,1660,15,1535.29
2020.01.07 03:00:00,1564.11,1564.50,1556.48,1557.79,3997,16,1535.52
2020.01.07 04:00:00,1557.79,1560.84,1555.23,1558.95,4283,16,1535.75
2020.01.07 05:00:00,1558.95,1559.90,1558.28,1558.97,2152,20,1535.98
2020.01.07 06:00:00,1558.97,1559.76,1557.87,1559.17,2216,17,1536.21
2020.01.07 07:00:00,1559.17,1562.93,1558.97,1562.43,2662,15,1536.47
2020.01.07 08:00:00,1562.43,1569.25,1562.31,1564.71,5929,16,1536.75
2020.01.07 09:00:00,1564.70,1570.71,1564.49,1569.66,5449,15,1537.08
2020.01.07 10:00:00,1569.18,1570.41,1564.51,1564.77,7776,16,1537.36
2020.01.07 11:00:00,1564.81,1566.81,1563.21,1566.15,4793,16,1537.64
2020.01.07 12:00:00,1566.15,1567.13,1565.05,1565.60,4136,16,1537.92
2020.01.07 13:00:00,1565.56,1568.88,1565.42,1567.58,3488,18,1538.22
2020.01.07 14:00:00,1567.57,1569.59,1563.84,1565.12,4718,10,1538.48
2020.01.07 15:00:00,1565.13,1568.30,1564.59,1568.14,6592,8,1538.78
2020.01.07 16:00:00,1568.14,1571.64,1566.22,1568.97,6707,8,1539.08
2020.01.07 17:00:00,1568.34,1571.38,1565.60,1568.54,8455,7,1539.37
2020.01.07 18:00:00,1568.54,1571.79,1568.37,1571.07,5144,10,1539.69
2020.01.07 19:00:00,1571.09,1573.13,1570.87,1571.85,4287,11,1540.01
2020.01.07 20:00:00,1571.85,1573.11,1570.70,1572.41,2812,13,1540.33
2020.01.07 21:00:00,1572.37,1573.07,1569.57,1571.23,3134,9,1540.64
2020.01.07 22:00:00,1571.23,1572.03,1569.71,1571.69,2081,12,1540.95
2020.01.07 23:00:00,1571.75,1577.32,1571.49,1573.24,2650,7,1541.27
2020.01.08 01:00:00,1575.99,1598.38,1575.08,1595.00,7998,7,1541.80
2020.01.08 02:00:00,1594.93,1611.35,1592.56,1598.99,11116,7,1542.37
2020.01.08 03:00:00,1599.09,1604.73,1590.55,1593.43,9498,7,1542.88
2020.01.08 04:00:00,1593.43,1594.47,1583.67,1585.47,9630,7,1543.30
2020.01.08 05:00:00,1585.47,1593.89,1584.98,1590.74,6855,7,1543.77
2020.01.08 06:00:00,1590.74,1593.65,1589.22,1593.14,3183,11,1544.27
2020.01.08 07:00:00,1593.09,1595.28,1591.23,1594.46,5314,7,1544.77
2020.01.08 08:00:00,1594.36,1595.16,1592.04,1593.11,4997,11,1545.25
2020.01.08 09:00:00,1593.15,1593.35,1585.85,1588.56,7226,7,1545.68
2020.01.08 10:00:00,1588.57,1588.92,1579.92,1580.95,9368,9,1546.03
2020.01.08 11:00:00,1580.95,1585.65,1579.16,1583.66,5642,9,1546.40
2020.01.08 12:00:00,1583.66,1584.76,1578.99,1580.68,5463,7,1546.74
2020.01.08 13:00:00,1580.69,1582.55,1575.38,1577.18,6174,7,1547.05
2020.01.08 14:00:00,1577.18,1580.02,1573.47,1575.27,7205,9,1547.33
2020.01.08 15:00:00,1575.30,1577.57,1568.06,1576.73,8892,7,1547.62
2020.01.08 16:00:00,1576.76,1578.31,1570.96,1573.46,8885,7,1547.88
2020.01.08 17:00:00,1573.24,1575.10,1570.06,1573.52,7499,9,1548.13
2020.01.08 18:00:00,1573.48,1573.48,1552.65,1558.98,10649,7,1548.24
2020.01.08 19:00:00,1558.88,1562.17,1557.07,1561.96,6034,8,1548.38
2020.01.08 20:00:00,1561.92,1562.29,1555.99,1556.01,4602,11,1548.45
2020.01.08 21:00:00,1556.01,1556.09,1552.22,1554.05,4100,7,1548.51
2020.01.08 22:00:00,1554.15,1562.04,1553.17,1559.89,4514,8,1548.62
2020.01.08 23:00:00,1559.85,1560.79,1555.20,1556.36,2034,7,1548.70
2020.01.09 01:00:00,1554.75,1560.28,1554.75,1558.03,1720,12,1548.79
2020.01.09 02:00:00,1558.03,1558.51,1553.81,1556.61,2669,8,1548.87
2020.01.09 03:00:00,1556.61,1561.29,1555.94,1559.66,4542,8,1548.98
2020.01.09 04:00:00,1559.65,1560.76,1558.92,1560.53,2187,9,1549.09
2020.01.09 05:00:00,1560.53,1560.53,1556.39,1558.70,2490,9,1549.19
2020.01.09 06:00:00,1558.71,1559.37,1557.91,1558.32,1348,13,1549.28
2020.01.09 07:00:00,1558.32,1558.93,1555.02,1555.34,3162,9,1549.34
2020.01.09 08:00:00,1555.27,1555.87,1540.20,1544.14,6088,7,1549.29
2020.01.09 09:00:00,1544.14,1547.38,1543.97,1545.53,5017,11,1549.25
2020.01.09 10:00:00,1545.60,1548.62,1544.56,1547.32,4655,10,1549.23
2020.01.09 11:00:00,1547.32,1547.79,1544.92,1546.34,4104,12,1549.20
2020.01.09 12:00:00,1546.34,1548.19,1545.54,1547.44,3050,14,1549.18
2020.01.09 13:00:00,1547.39,1549.37,1547.18,1548.38,1946,11,1549.18
2020.01.09 14:00:00,1548.33,1556.53,1546.42,1554.71,5738,7,1549.23
2020.01.09 15:00:00,1554.61,1554.81,1548.70,1549.80,7431,11,1549.24
2020.01.09 16:00:00,1549.77,1552.64,1547.71,1551.71,8021,10,1549.26
2020.01.09 17:00:00,1551.70,1552.56,1544.69,1546.70,6255,12,1549.24
