Time,Open,High,Low,Close,Volume,Spread,EMA200
2022.01.03 00:00:00,1830.63,1831.82,1827.00,1828.89,6592,5,1799.59
2022.01.03 04:00:00,1828.86,1828.96,1823.72,1825.45,6629,5,1799.84
2022.01.03 08:00:00,1825.44,1826.69,1820.93,1826.33,10600,5,1800.11
2022.01.03 12:00:00,1826.33,1827.45,1805.71,1807.17,20312,5,1800.18
2022.01.03 16:00:00,1807.13,1811.04,1798.32,1799.69,32206,5,1800.17
2022.01.03 20:00:00,1799.65,1804.53,1799.12,1801.20,10888,5,1800.18
2022.01.04 00:00:00,1802.46,1806.88,1802.21,1805.13,8550,5,1800.23
2022.01.04 04:00:00,1805.11,1807.01,1803.12,1805.42,10757,5,1800.28
2022.01.04 08:00:00,1805.43,1807.35,1801.95,1805.70,14310,5,1800.34
2022.01.04 12:00:00,1805.70,1808.56,1798.51,1807.14,21082,5,1800.40
2022.01.04 16:00:00,1807.14,1816.74,1806.35,1813.57,31724,5,1800.54
2022.01.04 20:00:00,1813.60,1815.36,1813.45,1814.36,9543,5,1800.67
2022.01.05 00:00:00,1813.84,1815.44,1812.69,1815.25,5265,5,1800.82
2022.01.05 04:00:00,1815.29,1816.61,1814.11,1815.81,8169,5,1800.97
2022.01.05 08:00:00,1815.77,1820.23,1812.49,1817.79,13085,5,1801.13
2022.01.05 12:00:00,1817.75,1827.89,1815.02,1825.54,18713,5,1801.38
2022.01.05 16:00:00,1825.54,1829.60,1820.43,1822.84,25112,5,1801.59
2022.01.05 20:00:00,1822.77,1824.94,1808.32,1810.53,20742,5,1801.68
2022.01.06 00:00:00,1810.06,1811.58,1807.11,1810.26,8064,5,1801.77
2022.01.06 04:00:00,1810.22,1810.27,1803.02,1803.02,12144,5,1801.78
2022.01.06 08:00:00,1803.02,1803.89,1793.75,1794.88,21350,5,1801.71
2022.01.06 12:00:00,1794.87,1807.15,1786.92,1788.44,27751,5,1801.58
2022.01.06 16:00:00,1788.48,1795.55,1787.10,1791.09,33410,5,1801.47
2022.01.06 20:00:00,1790.99,1791.44,1786.50,1789.72,11744,5,1801.36
2022.01.07 00:00:00,1791.18,1792.63,1789.82,1790.74,6385,5,1801.25
2022.01.07 04:00:00,1790.76,1793.28,1789.78,1790.72,7384,5,1801.15
2022.01.07 08:00:00,1790.72,1793.88,1787.82,1793.11,12857,5,1801.07
2022.01.07 12:00:00,1793.11,1796.18,1782.64,1789.19,21615,5,1800.95
2022.01.07 16:00:00,1789.21,1796.69,1786.55,1795.93,34369,5,1800.90
2022.01.07 20:00:00,1795.93,1798.63,1794.30,1796.30,10590,5,1800.85
2022.01.10 00:00:00,1794.95,1796.80,1792.16,1794.94,8292,5,1800.79
2022.01.10 04:00:00,1794.95,1796.16,1791.47,1793.13,9202,5,1800.72
2022.01.10 08:00:00,1793.11,1797.96,1791.35,1796.78,15051,5,1800.68
2022.01.10 12:00:00,1796.85,1802.32,1791.48,1793.00,23670,5,1800.60
2022.01.10 16:00:00,1792.97,1800.06,1790.36,1799.38,28940,5,1800.59
2022.01.10 20:00:00,1799.35,1801.88,1798.40,1801.69,12986,5,1800.60
2022.01.11 00:00:00,1800.41,1805.97,1799.97,1804.90,7418,5,1800.64
2022.01.11 04:00:00,1804.86,1808.67,1804.37,1808.45,8809,5,1800.72
2022.01.11 08:00:00,1808.45,1810.23,1806.09,1806.91,17254,5,1800.78
2022.01.11 12:00:00,1806.91,1809.05,1804.44,1805.54,17231,5,1800.83
2022.01.11 16:00:00,1805.63,1817.86,1801.79,1817.56,32880,5,1801.00
2022.01.11 20:00:00,1817.53,1823.25,1817.24,1821.43,12224,5,1801.20
2022.01.12 00:00:00,1820.14,1822.55,1818.41,1819.05,7527,5,1801.38
2022.01.12 04:00:00,1819.05,1821.54,1817.74,1820.46,8042,5,1801.57
2022.01.12 08:00:00,1820.46,1821.49,1814.71,1816.34,13556,5,1801.71
2022.01.12 12:00:00,1816.32,1825.43,1816.02,1821.28,21498,5,1801.91
2022.01.12 16:00:00,1821.29,1827.01,1818.95,1826.16,28605,5,1802.15
2022.01.12 20:00:00,1826.10,1828.01,1825.60,1826.14,9950,5,1802.39
2022.01.13 00:00:00,1825.78,1826.63,1824.10,1825.43,6314,5,1802.62
2022.01.13 04:00:00,1825.44,1828.14,1824.02,1825.89,7575,5,1802.85
2022.01.13 08:00:00,1825.90,1827.60,1819.04,1822.82,16157,5,1803.05
2022.01.13 12:00:00,1822.79,1826.02,1819.24,1821.99,18094,5,1803.24
2022.01.13 16:00:00,1821.99,1823.83,1812.35,1820.63,30960,5,1803.41
2022.01.13 20:00:00,1820.61,1822.89,1819.55,1822.71,9722,5,1803.60
2022.01.14 00:00:00,1821.49,1824.58,1819.53,1822.34,7776,5,1803.79
2022.01.14 04:00:00,1822.40,1828.11,1822.28,1827.74,10683,5,1804.03
2022.01.14 08:00:00,1827.72,1829.18,1821.68,1823.65,16314,5,1804.22
2022.01.14 12:00:00,1823.65,1827.75,1819.54,1825.52,22626,5,1804.43
2022.01.14 16:00:00,1825.50,1826.79,1815.24,1815.94,32500,5,1804.55
2022.01.14 20:00:00,1815.96,1819.00,1814.70,1817.54,10809,5,1804.68
2022.01.17 00:00:00,1817.35,1818.11,1813.20,1816.16,7671,5,1804.79
2022.01.17 04:00:00,1816.19,1820.58,1816.00,1819.55,7802,5,1804.94
2022.01.17 08:00:00,1819.56,1823.17,1818.73,1821.51,10555,5,1805.10
2022.01.17 12:00:00,1821.51,1821.95,1819.23,1821.02,12365,5,1805.26
2022.01.17 16:00:00,1821.02,1821.50,1817.70,1819.27,11216,5,1805.40
2022.01.17 20:00:00,1819.27,1819.62,1818.13,1819.11,809,5,1805.54
2022.01.18 00:00:00,1818.27,1822.41,1818.27,1822.12,6770,5,1805.70
2022.01.18 04:00:00,1822.15,1822.78,1815.31,1816.20,14502,5,1805.81
2022.01.18 08:00:00,1816.15,1818.02,1809.20,1810.45,21467,5,1805.85
2022.01.18 12:00:00,1810.44,1819.86,1805.79,1819.64,25283,5,1805.99
2022.01.18 16:00:00,1819.77,1820.07,1810.72,1812.16,35485,5,1806.05
2022.01.18 20:00:00,1812.18,1815.86,1810.61,1813.70,13152,5,1806.13
2022.01.19 00:00:00,1814.08,1815.14,1812.24,1812.30,8695,5,1806.19
2022.01.19 04:00:00,1812.24,1814.24,1810.25,1813.40,12506,5,1806.26
2022.01.19 08:00:00,1813.40,1817.28,1811.32,1816.91,20664,5,1806.37
2022.01.19 12:00:00,1816.86,1825.57,1816.19,1824.00,23598,5,1806.54
2022.01.19 16:00:00,1823.99,1842.66,1822.47,1840.31,36408,5,1806.88
2022.01.19 20:00:00,1840.29,1843.32,1839.63,1840.63,16399,5,1807.21
2022.01.20 00:00:00,1840.20,1844.10,1837.96,1841.35,11245,5,1807.55
2022.01.20 04:00:00,1841.35,1842.76,1838.42,1839.29,13582,5,1807.87
2022.01.20 08:00:00,1839.29,1842.13,1837.04,1838.55,19215,5,1808.17
2022.01.20 12:00:00,1838.55,1846.92,1835.95,1846.45,21888,5,1808.56
2022.01.20 16:00:00,1846.44,1847.92,1838.69,1842.37,33603,5,1808.89
2022.01.20 20:00:00,1842.38,1842.56,1837.32,1839.53,15485,5,1809.20
2022.01.21 00:00:00,1839.26,1839.78,1836.29,1838.39,11920,5,1809.49
2022.01.21 04:00:00,1838.39,1842.12,1837.74,1841.37,13274,5,1809.80
2022.01.21 08:00:00,1841.37,1842.76,1828.39,1834.14,21575,5,1810.05
2022.01.21 12:00:00,1834.14,1842.00,1831.14,1841.37,22455,5,1810.36
2022.01.21 16:00:00,1841.37,1843.24,1831.20,1832.81,36613,5,1810.58
2022.01.21 20:00:00,1832.81,1834.63,1828.58,1834.63,12830,5,1810.82
2022.01.24 00:00:00,1832.90,1837.15,1832.57,1836.16,10045,5,1811.07
2022.01.24 04:00:00,1836.12,1839.65,1835.35,1838.84,10651,5,1811.35
2022.01.24 08:00:00,1838.84,1844.38,1836.44,1841.20,20325,5,1811.65
2022.01.24 12:00:00,1841.22,1843.10,1834.66,1835.40,26252,5,1811.88
2022.01.24 16:00:00,1835.40,1841.13,1829.72,1838.49,43690,5,1812.15
2022.01.24 20:00:00,1838.50,1844.03,1837.70,1843.16,26385,5,1812.46
2022.01.25 00:00:00,1842.85,1843.65,1840.06,1840.15,9552,5,1812.73
2022.01.25 04:00:00,1840.13,1843.11,1839.43,1841.72,11377,5,1813.02
2022.01.25 08:00:00,1841.75,1843.38,1837.01,1838.14,18444,5,1813.27
2022.01.25 12:00:00,1838.11,1843.06,1834.94,1842.64,21615,5,1813.56
2022.01.25 16:00:00,1842.65,1852.86,1839.34,1849.84,37580,5,1813.92
2022.01.25 20:00:00,1849.84,1853.90,1847.01,1847.69,17296,5,1814.26
2022.01.26 00:00:00,1847.49,1850.06,1846.55,1847.98,7124,5,1814.60
2022.01.26 04:00:00,1847.92,1848.99,1846.60,1847.56,7643,5,1814.92
2022.01.26 08:00:00,1847.57,1848.64,1843.72,1846.91,13538,5,1815.24
2022.01.26 12:00:00,1846.90,1848.13,1842.70,1844.11,18097,5,1815.53
2022.01.26 16:00:00,1844.10,1844.26,1828.96,1830.32,34564,5,1815.68
2022.01.26 20:00:00,1830.27,1833.43,1815.03,1818.84,38451,5,1815.71
2022.01.27 00:00:00,1819.89,1822.12,1815.15,1815.71,10956,5,1815.71
2022.01.27 04:00:00,1815.68,1818.04,1812.24,1812.68,16357,5,1815.68
2022.01.27 08:00:00,1812.65,1816.72,1809.55,1816.06,22797,5,1815.68
2022.01.27 12:00:00,1816.06,1816.91,1797.96,1799.99,28839,5,1815.52
2022.01.27 16:00:00,1799.95,1810.46,1791.93,1792.51,37805,5,1815.30
2022.01.27 20:00:00,1792.53,1797.00,1791.84,1796.70,18032,5,1815.11
2022.01.28 00:00:00,1797.30,1799.30,1795.02,1798.58,9171,5,1814.95
2022.01.28 04:00:00,1798.58,1799.42,1797.06,1797.53,9808,5,1814.77
2022.01.28 08:00:00,1797.52,1798.76,1789.95,1791.43,19345,5,1814.54
2022.01.28 12:00:00,1791.43,1792.71,1780.30,1786.41,28800,5,1814.26
2022.01.28 16:00:00,1786.46,1793.09,1780.72,1784.06,37212,5,1813.96
2022.01.28 20:00:00,1784.10,1791.58,1784.05,1791.58,13499,5,1813.74
2022.01.31 00:00:00,1788.96,1790.60,1786.33,1790.28,6930,5,1813.50
2022.01.31 04:00:00,1790.20,1790.20,1785.57,1789.20,7950,5,1813.26
2022.01.31 08:00:00,1789.20,1792.50,1786.06,1789.53,15763,5,1813.03
2022.01.31 12:00:00,1789.53,1798.24,1788.45,1797.66,22428,5,1812.87
2022.01.31 16:00:00,1797.66,1799.68,1793.19,1796.95,31950,5,1812.71
2022.01.31 20:00:00,1796.93,1799.89,1794.98,1796.88,14850,5,1812.56
2022.02.01 00:00:00,1797.51,1799.35,1796.52,1797.48,5122,5,1812.41
2022.02.01 04:00:00,1797.49,1803.54,1795.77,1802.77,8936,5,1812.31
2022.02.01 08:00:00,1802.77,1806.78,1801.12,1805.55,16201,5,1812.24
2022.02.01 12:00:00,1805.53,1808.79,1802.20,1804.30,19624,5,1812.17
2022.02.01 16:00:00,1804.29,1807.87,1797.79,1802.75,36214,5,1812.07
2022.02.01 20:00:00,1802.72,1803.11,1798.65,1800.90,12444,5,1811.96
2022.02.02 00:00:00,1801.02,1801.69,1799.50,1800.46,3970,5,1811.85
2022.02.02 04:00:00,1800.42,1800.79,1797.15,1798.48,5715,5,1811.71
2022.02.02 08:00:00,1798.47,1802.37,1794.51,1802.21,13549,5,1811.62
2022.02.02 12:00:00,1802.21,1808.07,1801.13,1801.15,20699,5,1811.51
2022.02.02 16:00:00,1801.15,1810.77,1800.58,1810.11,31193,5,1811.50
2022.02.02 20:00:00,1810.03,1810.63,1805.19,1806.86,11976,5,1811.45
2022.02.03 00:00:00,1806.94,1808.61,1805.97,1808.60,3807,5,1811.43
2022.02.03 04:00:00,1808.57,1808.93,1805.51,1806.79,6050,5,1811.38
2022.02.03 08:00:00,1806.78,1806.89,1802.78,1803.44,12413,5,1811.30
2022.02.03 12:00:00,1803.47,1805.17,1800.01,1802.51,26356,5,1811.21
2022.02.03 16:00:00,1802.59,1807.70,1788.66,1804.04,46016,5,1811.14
2022.02.03 20:00:00,1804.04,1806.69,1803.21,1804.88,11693,5,1811.08
2022.02.04 00:00:00,1804.80,1807.36,1804.74,1807.21,5144,5,1811.04
2022.02.04 04:00:00,1807.22,1807.90,1805.81,1806.53,6277,5,1811.00
2022.02.04 08:00:00,1806.52,1811.88,1805.78,1811.00,17483,5,1811.00
